like_count,quote_count,reply_count,retweet_count,tweet_id
23217.0,323.0,131.0,5530.0,801167903437357056
0.0,0.0,0.0,3710.0,801127390143516673
7685.0,67.0,23.0,1986.0,801115127852503040
648.0,0.0,1.0,91.0,800859414831898624
0.0,0.0,0.0,1521.0,800855607700029440
10105.0,106.0,54.0,2640.0,800751577355128832
12514.0,134.0,80.0,2836.0,800513324630806528
9057.0,48.0,27.0,2064.0,800459316964663297
0.0,0.0,0.0,4033.0,800443802682937345
10635.0,79.0,47.0,2641.0,800388270626521089
0.0,0.0,0.0,3699.0,800188575492947969
14533.0,83.0,45.0,2398.0,800141422401830912
26949.0,889.0,200.0,12348.0,800018252395122689
0.0,0.0,0.0,4379.0,799774291445383169
7986.0,55.0,29.0,2008.0,799757965289017345
7695.0,112.0,38.0,1803.0,799422933579902976
0.0,0.0,0.0,5096.0,799308762079035393
9403.0,79.0,32.0,2570.0,799297110730567681
7704.0,97.0,58.0,2346.0,799063482566066176
12445.0,157.0,75.0,4164.0,798933969379225600
7168.0,63.0,34.0,1363.0,798925684722855936
0.0,0.0,0.0,6233.0,798705661114773508
0.0,0.0,0.0,7266.0,798701998996647937
0.0,0.0,0.0,6114.0,798697898615730177
0.0,0.0,0.0,4652.0,798694562394996736
0.0,0.0,0.0,2184.0,798686750113755136
0.0,0.0,0.0,4440.0,798682547630837760
0.0,0.0,0.0,5235.0,798673117451325440
0.0,0.0,0.0,3686.0,798665375516884993
0.0,0.0,0.0,1748.0,798644042770751489
0.0,0.0,0.0,1867.0,798628517273620480
0.0,0.0,0.0,5288.0,798585098161549313
0.0,0.0,0.0,5494.0,798576900688019456
0.0,0.0,0.0,3147.0,798340744599797760
9938.0,96.0,52.0,2425.0,798209839306514432
10970.0,113.0,64.0,2894.0,797971864723324932
13902.0,270.0,107.0,4626.0,797545162159308800
18964.0,261.0,89.0,6178.0,797236660651966464
214.0,1.0,0.0,24.0,797165961484890113
0.0,0.0,0.0,8369.0,796904159865868288
7323.0,63.0,44.0,1831.0,796865951799083009
11221.0,91.0,37.0,2843.0,796759840936919040
0.0,0.0,0.0,6760.0,796563435802726400
7201.0,40.0,25.0,1656.0,796484825502875648
10476.0,160.0,55.0,3899.0,796387464403357696
0.0,0.0,0.0,13403.0,796177847564038144
30572.0,577.0,114.0,13403.0,796149749086875649
4743.0,34.0,16.0,1688.0,796125600683540480
8658.0,52.0,48.0,2258.0,796116448414461957
8034.0,140.0,51.0,2172.0,796080075804475393
10289.0,171.0,52.0,3511.0,796031486298386433
46868.0,1152.0,350.0,22021.0,795464331001561088
9531.0,92.0,49.0,2690.0,795400264262053889
15360.0,162.0,59.0,5110.0,795076730285391872
0.0,0.0,0.0,3168.0,794983741416415232
9701.0,97.0,46.0,2165.0,794926597468000259
0.0,0.0,0.0,9683.0,794355576146903043
9149.0,98.0,45.0,2543.0,794332329137291264
8781.0,162.0,95.0,3119.0,794205286408003585
15935.0,94.0,57.0,4590.0,793962221541933056
8785.0,53.0,29.0,1752.0,793845145112371200
0.0,0.0,0.0,2934.0,793614319594401792
7591.0,62.0,34.0,1522.0,793601777308463104
10145.0,62.0,30.0,2238.0,793500921481273345
23380.0,385.0,106.0,8611.0,793286476301799424
8264.0,76.0,22.0,2255.0,793271401113350145
18970.0,190.0,73.0,7825.0,793256262322548741
10011.0,112.0,34.0,3087.0,793241302385262592
9295.0,85.0,30.0,2727.0,793226087023144960
8488.0,93.0,53.0,2615.0,793210959003287553
14475.0,197.0,55.0,5287.0,793195938047070209
6571.0,101.0,53.0,1873.0,793180763617361921
8916.0,121.0,36.0,2635.0,793165685325201412
5860.0,90.0,30.0,1599.0,793150605191548928
6096.0,59.0,16.0,2367.0,793135492858580992
12048.0,75.0,38.0,3697.0,793120401413079041
13622.0,96.0,42.0,3723.0,792913359805018113
10729.0,133.0,62.0,4014.0,792883833364439040
7006.0,38.0,32.0,1576.0,792773781206999040
12745.0,279.0,55.0,4024.0,792394556390137856
6789.0,107.0,57.0,1675.0,792050063153438720
0.0,0.0,0.0,19756.0,791821351946420224
0.0,0.0,0.0,8927.0,791784077045166082
0.0,0.0,0.0,3566.0,791780927877898241
42832.0,1175.0,319.0,20813.0,791774931465953280
11169.0,70.0,44.0,2934.0,791672322847637504
12506.0,334.0,129.0,3866.0,791406955684368384
8328.0,147.0,39.0,2371.0,791312159183634433
0.0,0.0,0.0,3826.0,791026214425268224
9319.0,51.0,29.0,1993.0,790987426131050500
15890.0,154.0,52.0,4399.0,790946055508652032
0.0,0.0,0.0,2151.0,790723298204217344
7812.0,95.0,45.0,1812.0,790698755171364864
19607.0,441.0,135.0,6665.0,790581949425475584
7431.0,44.0,28.0,1771.0,790337589677002753
11924.0,118.0,47.0,2963.0,790277117346975746
0.0,0.0,0.0,3321.0,790227638568808452
8819.0,61.0,30.0,2151.0,789986466051088384
0.0,0.0,0.0,3845.0,789960241177853952
9803.0,195.0,90.0,3890.0,789903600034189313
7088.0,40.0,25.0,1653.0,789628658055020548
6395.0,57.0,21.0,1798.0,789599242079838210
11103.0,99.0,40.0,3168.0,789530877013393408
8209.0,37.0,24.0,2144.0,789314372632018944
0.0,0.0,0.0,4598.0,789280767834746880
8678.0,55.0,25.0,2451.0,789268448748703744
9238.0,205.0,68.0,2612.0,789137962068021249
26109.0,545.0,179.0,11731.0,788908386943430656
25961.0,533.0,148.0,9683.0,788765914992902144
0.0,0.0,0.0,6678.0,788552643979468800
14751.0,142.0,48.0,4939.0,788412144018661376
6909.0,85.0,37.0,1983.0,788178268662984705
5809.0,59.0,52.0,1204.0,788150585577050112
0.0,0.0,0.0,3221.0,788070120937619456
5804.0,37.0,15.0,1233.0,788039637453406209
8163.0,63.0,30.0,2847.0,787810552592695296
9718.0,121.0,60.0,2590.0,787717603741622272
10348.0,105.0,64.0,2672.0,787397959788929025
7412.0,46.0,33.0,1630.0,787322443945877504
0.0,0.0,0.0,6306.0,787111942498508800
25318.0,333.0,146.0,7452.0,786963064373534720
0.0,0.0,0.0,2280.0,786729988674449408
17386.0,362.0,157.0,5743.0,786709082849828864
10063.0,74.0,27.0,2369.0,786664955043049472
8995.0,194.0,70.0,2928.0,786595970293370880
10295.0,103.0,49.0,3227.0,786363235746385920
7574.0,105.0,49.0,2655.0,786286427768250368
14434.0,155.0,84.0,4392.0,786233965241827333
1356.0,0.0,13.0,149.0,786051337297522688
0.0,0.0,0.0,6513.0,786036967502913536
10833.0,180.0,65.0,2994.0,785927819176054784
6357.0,68.0,34.0,1675.0,785872687017132033
7467.0,124.0,60.0,2106.0,785639753186217984
8603.0,62.0,38.0,1844.0,785533386513321988
5806.0,30.0,141.0,1167.0,785515384317313025
6911.0,38.0,15.0,1522.0,785264754247995392
11397.0,138.0,53.0,4511.0,785170936622350336
9586.0,89.0,35.0,3016.0,784826020293709826
8510.0,100.0,39.0,2371.0,784517518371221505
5450.0,36.0,20.0,1184.0,784431430411685888
18995.0,586.0,153.0,7494.0,784183165795655680
28152.0,427.0,180.0,10380.0,784057939640352768
28432.0,600.0,190.0,10071.0,783839966405230592
6997.0,39.0,32.0,1832.0,783821107061198850
9889.0,97.0,83.0,2999.0,783695101801398276
7992.0,70.0,44.0,2078.0,783466772167098368
16016.0,286.0,103.0,5103.0,783391753726550016
0.0,0.0,0.0,5160.0,783347506784731136
27538.0,479.0,170.0,10905.0,783334639985389568
7743.0,86.0,40.0,2024.0,783085703974514689
22852.0,248.0,109.0,6906.0,782969140009107456
7081.0,25.0,19.0,1321.0,782747134529531904
16326.0,254.0,125.0,5026.0,782722598790725632
7391.0,92.0,53.0,1770.0,782598640137187329
15740.0,245.0,95.0,5134.0,782305867769217024
0.0,0.0,0.0,5750.0,782021823840026624
10582.0,183.0,86.0,3146.0,781955203444699136
9893.0,112.0,89.0,2529.0,781661882474196992
3792.0,85.0,31.0,1056.0,781655249211752448
19618.0,135.0,88.0,5153.0,781524693396357120
6757.0,189.0,61.0,2389.0,781308096455073793
7931.0,67.0,34.0,1932.0,781251288990355457
9288.0,102.0,72.0,2585.0,781163403222056960
20511.0,237.0,96.0,6760.0,780931614150983680
6813.0,88.0,38.0,1869.0,780858289093574656
5201.0,43.0,18.0,1203.0,780800785462489090
11446.0,156.0,69.0,3127.0,780601303617732608
5959.0,78.0,49.0,1629.0,780543529827336192
0.0,0.0,0.0,3431.0,780496263422808064
0.0,0.0,0.0,104.0,780476555013349377
5004.0,31.0,24.0,1005.0,780459368902959104
8223.0,61.0,60.0,2093.0,780192070812196864
0.0,0.0,0.0,2144.0,780092040432480260
11449.0,185.0,85.0,4584.0,780074436359819264
17791.0,275.0,99.0,6513.0,779834332596887552
8271.0,304.0,96.0,2894.0,779377524342161408
0.0,0.0,0.0,17054.0,779124354206535695
,,,,779123168116150273
13927.0,283.0,120.0,4221.0,779056095788752897
18785.0,229.0,89.0,6666.0,778990705243029504
0.0,0.0,0.0,9175.0,778774459159379968
823.0,79.0,11.0,338.0,778764940568104960
6470.0,49.0,44.0,1210.0,778748913645780993
5428.0,82.0,38.0,1395.0,778650543019483137
4347.0,35.0,15.0,943.0,778624900596654080
12889.0,709.0,144.0,4014.0,778408200802557953
0.0,0.0,0.0,11357.0,778396591732486144
5512.0,38.0,32.0,1020.0,778383385161035776
9754.0,194.0,80.0,3068.0,778286810187399168
7998.0,108.0,64.0,2469.0,778039087836069888
6202.0,49.0,43.0,1495.0,778027034220126208
0.0,0.0,0.0,3275.0,777953400541634568
6004.0,96.0,108.0,1518.0,777885040357281792
10638.0,62.0,42.0,2732.0,777684233540206592
0.0,0.0,0.0,3930.0,777641927919427584
8234.0,114.0,39.0,2346.0,777621514455814149
13354.0,157.0,83.0,3993.0,777189768882946048
0.0,0.0,0.0,12636.0,776819012571455488
4615.0,32.0,22.0,1118.0,776813020089548800
8260.0,210.0,56.0,2569.0,776477788987613185
0.0,0.0,0.0,8481.0,776249906839351296
28137.0,676.0,176.0,14761.0,776218204058357768
9038.0,85.0,69.0,2338.0,776201521193218049
11135.0,162.0,78.0,4033.0,776113305656188928
1717.0,26.0,17.0,141.0,776088319444877312
0.0,0.0,0.0,15571.0,775898661951791106
11050.0,136.0,93.0,2468.0,775842724423557120
13102.0,131.0,83.0,3710.0,775733305207554048
12286.0,794.0,189.0,4283.0,775729183532220416
6961.0,131.0,38.0,2723.0,775364825476165632
9593.0,371.0,115.0,3633.0,775350846108426240
,,,,775096608509886464
14651.0,226.0,95.0,4379.0,775085132600442880
8142.0,129.0,86.0,1657.0,774757898236878852
6367.0,45.0,27.0,1617.0,774639387460112384
20566.0,93.0,128.0,5096.0,774314403806253056
10180.0,161.0,63.0,3591.0,773985732834758656
6067.0,99.0,37.0,1630.0,773922284943896577
6246.0,51.0,31.0,1499.0,773704687002451968
5060.0,50.0,37.0,1226.0,773670353721753600
20854.0,234.0,102.0,5706.0,773547596996571136
0.0,0.0,0.0,4681.0,773336787167145985
22012.0,575.0,181.0,6958.0,773308824254029826
8893.0,160.0,49.0,3011.0,773247561583001600
9414.0,239.0,88.0,3811.0,773191612633579521
8060.0,317.0,70.0,3585.0,772877495989305348
7575.0,70.0,39.0,2217.0,772826264096874500
0.0,0.0,0.0,3129.0,772615324260794368
6118.0,60.0,37.0,1588.0,772581559778025472
5686.0,64.0,37.0,1291.0,772193107915964416
3599.0,43.0,18.0,1055.0,772152991789019136
3560.0,65.0,26.0,688.0,772117678702071809
2585.0,33.0,19.0,440.0,772114945936949249
3778.0,48.0,18.0,866.0,772102971039580160
6197.0,21.0,31.0,1759.0,771908950375665664
11303.0,148.0,54.0,3147.0,771770456517009408
7788.0,119.0,88.0,2427.0,771500966810099713
9932.0,225.0,46.0,4681.0,771380798096281600
0.0,0.0,0.0,6909.0,771171053431250945
8624.0,80.0,43.0,2716.0,771136648247640064
5876.0,36.0,22.0,1338.0,771102124360998913
6494.0,38.0,37.0,1539.0,771014301343748096
,,,,771004394259247104
4624.0,48.0,29.0,1107.0,770787852854652928
4897.0,54.0,28.0,1328.0,770772759874076672
,,,,770743923962707968
6935.0,58.0,43.0,1670.0,770655142660169732
5956.0,87.0,52.0,1930.0,770414278348247044
5859.0,64.0,45.0,1358.0,770293558247038976
0.0,0.0,0.0,2819.0,770093767776997377
7159.0,75.0,36.0,2129.0,770069151037685760
29338.0,473.0,123.0,8852.0,769940425801170949
6056.0,35.0,40.0,1566.0,769695466921623552
0.0,0.0,0.0,7143.0,769335591808995329
5087.0,73.0,49.0,1601.0,769212283578875904
13432.0,393.0,117.0,6015.0,768970937022709760
0.0,0.0,0.0,2451.0,768909767477751808
3941.0,38.0,22.0,828.0,768855141948723200
3867.0,68.0,41.0,1100.0,768609597686943744
4739.0,43.0,26.0,1192.0,768596291618299904
0.0,0.0,0.0,5393.0,768554158521745409
12783.0,232.0,79.0,3165.0,768473857036525572
10207.0,210.0,153.0,3275.0,768193404517830656
4477.0,49.0,43.0,1268.0,767884188863397888
15007.0,166.0,58.0,4970.0,767754930266464257
7066.0,101.0,46.0,2155.0,767500508068192258
11550.0,82.0,43.0,3482.0,767191397493538821
9576.0,133.0,49.0,2654.0,767122157629476866
,,,,766864461642756096
4760.0,79.0,38.0,1260.0,766793450729734144
2464.0,8.0,8.0,348.0,766714921925144576
3802.0,56.0,34.0,730.0,766693177336135680
5651.0,68.0,28.0,1460.0,766423258543644672
6359.0,87.0,43.0,1738.0,766313316352462849
0.0,0.0,0.0,2432.0,766078092750233600
3955.0,45.0,22.0,779.0,766069199026450432
3545.0,10.0,20.0,461.0,766008592277377025
6818.0,55.0,39.0,1999.0,765719909049503744
4864.0,92.0,34.0,1134.0,765669560888528897
25151.0,62.0,113.0,3121.0,765395769549590528
6689.0,63.0,32.0,2010.0,765371061932261376
10943.0,103.0,54.0,3129.0,765222098633691136
6092.0,80.0,37.0,1654.0,764857477905154048
5656.0,69.0,38.0,1396.0,764259802650378240
734.0,0.0,0.0,50.0,763956972077010945
11780.0,334.0,91.0,3826.0,763837565564780549
5067.0,70.0,60.0,1364.0,763183847194451968
0.0,0.0,0.0,2761.0,763167063695355904
6951.0,87.0,46.0,2128.0,763103485927849985
11384.0,234.0,95.0,3321.0,762699858130116608
10535.0,328.0,82.0,5930.0,762471784394268675
9665.0,203.0,65.0,3845.0,762464539388485633
4508.0,27.0,17.0,1030.0,762316489655476224
29867.0,1596.0,298.0,14327.0,762035686371364864
5057.0,84.0,53.0,1835.0,761976711479193600
0.0,0.0,0.0,3600.0,761750502866649088
4031.0,24.0,23.0,796.0,761745352076779520
46358.0,2895.0,564.0,26800.0,761672994376806400
3891.0,41.0,19.0,1102.0,761599872357261312
0.0,0.0,0.0,16690.0,761371037149827077
4840.0,39.0,37.0,1342.0,761334018830917632
4200.0,56.0,39.0,1003.0,761292947749015552
5014.0,75.0,46.0,1451.0,761227390836215808
10663.0,112.0,43.0,3221.0,761004547850530816
3579.0,42.0,21.0,891.0,760893934457552897
6190.0,71.0,34.0,1754.0,760656994973933572
4689.0,43.0,19.0,1193.0,760641137271070720
7094.0,206.0,64.0,3353.0,760539183865880579
3935.0,58.0,18.0,1289.0,760521673607086080
25131.0,1409.0,280.0,10585.0,760290219849637889
3713.0,26.0,31.0,798.0,760252756032651264
5364.0,89.0,52.0,1655.0,760190180481531904
0.0,0.0,0.0,28.0,760153949710192640
5544.0,144.0,55.0,1937.0,759943073749200896
,,,,759923798737051648
6301.0,118.0,49.0,1802.0,759846353224826880
5596.0,75.0,38.0,1766.0,759793422261743616
,,,,759566828574212096
4411.0,38.0,21.0,1107.0,759557299618865152
7954.0,94.0,61.0,2280.0,759447681597108224
1563.0,5.0,14.0,453.0,759446261539934208
5711.0,76.0,30.0,1804.0,759197388317847553
0.0,0.0,0.0,1068.0,759159934323924993
13650.0,136.0,82.0,3832.0,759099523532779520
6086.0,67.0,42.0,1852.0,759047813560868866
3330.0,42.0,23.0,843.0,758854675097526272
10497.0,248.0,79.0,3565.0,758828659922702336
5388.0,67.0,29.0,1500.0,758740312047005698
3568.0,36.0,17.0,918.0,758474966123810816
4482.0,182.0,46.0,2032.0,758467244762497024
4888.0,137.0,36.0,1769.0,758405701903519748
3165.0,56.0,27.0,969.0,758355060040593408
17763.0,552.0,150.0,9175.0,758099635764359168
2538.0,22.0,96.0,341.0,758041019896193024
6435.0,125.0,29.0,3034.0,757741869644341248
0.0,0.0,0.0,7224.0,757729163776290825
4259.0,37.0,17.0,1114.0,757725642876129280
4301.0,68.0,21.0,1012.0,757611664640446465
0.0,0.0,0.0,278.0,757597904299253760
4080.0,28.0,26.0,960.0,757596066325864448
14163.0,290.0,87.0,6334.0,757400162377592832
5457.0,53.0,33.0,1580.0,757393109802180609
4220.0,62.0,28.0,1302.0,757354760399941633
5885.0,105.0,41.0,1837.0,756998049151549440
6232.0,71.0,32.0,1845.0,756939218950160384
4714.0,66.0,20.0,1193.0,756651752796094464
9732.0,110.0,66.0,3309.0,756526248105566208
3713.0,53.0,25.0,1008.0,756303284449767430
41264.0,705.0,342.0,16350.0,756288534030475264
5989.0,57.0,22.0,1410.0,756275833623502848
6840.0,147.0,78.0,2638.0,755955933503782912
15334.0,330.0,61.0,4924.0,755206590534418437
19785.0,714.0,172.0,10207.0,755110668769038337
0.0,0.0,0.0,7260.0,754874841593970688
6460.0,76.0,32.0,2315.0,754856583969079297
2423.0,16.0,18.0,478.0,754747087846248448
4943.0,89.0,54.0,1798.0,754482103782404096
3509.0,36.0,25.0,673.0,754449512966619136
7408.0,104.0,42.0,2166.0,754120377874386944
,,,,754011816964026368
5468.0,104.0,45.0,2001.0,753655901052166144
7363.0,193.0,75.0,3246.0,753420520834629632
5367.0,108.0,29.0,1739.0,753398408988139520
7159.0,105.0,79.0,2144.0,753375668877008896
0.0,0.0,0.0,5221.0,753298634498793472
3133.0,18.0,19.0,962.0,753294487569522689
34653.0,1994.0,512.0,19233.0,753039830821511168
3663.0,60.0,22.0,879.0,753026973505581056
11784.0,321.0,108.0,6306.0,752932432744185856
6516.0,55.0,30.0,1446.0,752917284578922496
0.0,0.0,0.0,2626.0,752701944171524096
5619.0,47.0,37.0,1463.0,752682090207055872
4086.0,34.0,22.0,1427.0,752660715232722944
5127.0,118.0,40.0,2095.0,752568224206688256
6877.0,158.0,49.0,3163.0,752519690950500352
3601.0,49.0,32.0,1012.0,752334515931054080
0.0,0.0,0.0,14932.0,752309394570878976
5560.0,43.0,25.0,1675.0,752173152931807232
2853.0,35.0,16.0,833.0,751950017322246144
4846.0,63.0,33.0,1202.0,751937170840121344
5449.0,62.0,25.0,1792.0,751830394383790080
5405.0,168.0,51.0,2625.0,751793661361422336
7427.0,115.0,40.0,2838.0,751598357617971201
4109.0,25.0,24.0,1006.0,751583847268179968
4734.0,50.0,36.0,1149.0,751538714308972544
3019.0,146.0,39.0,926.0,751456908746354688
11756.0,567.0,143.0,5400.0,751251247299190784
5918.0,36.0,12.0,1669.0,751205363882532864
4737.0,41.0,30.0,1188.0,751132876104687617
4474.0,87.0,29.0,1253.0,750868782890057730
12278.0,216.0,74.0,4598.0,750719632563142656
4148.0,34.0,52.0,1056.0,750506206503038976
12323.0,171.0,94.0,3930.0,750429297815552001
4273.0,44.0,25.0,1043.0,750383411068534784
670.0,0.0,1.0,27.0,750381685133418496
2921.0,11.0,18.0,877.0,750147208377409536
3381.0,33.0,15.0,1187.0,750132105863102464
4066.0,44.0,25.0,1215.0,750117059602808832
2853.0,19.0,5.0,777.0,750101899009982464
2029.0,16.0,13.0,493.0,750086836815486976
7271.0,159.0,40.0,3039.0,750071704093859840
2960.0,24.0,11.0,822.0,750056684286914561
2972.0,23.0,13.0,568.0,750041628174217216
2537.0,20.0,14.0,722.0,750026558547456000
3020.0,20.0,18.0,823.0,750011400160841729
2839.0,17.0,10.0,759.0,749996283729883136
4790.0,56.0,25.0,2281.0,749981277374128128
4361.0,63.0,35.0,1215.0,749774190421639168
5703.0,91.0,46.0,1518.0,749417653287129088
2447.0,10.0,14.0,493.0,749403093750648834
7979.0,102.0,65.0,3164.0,749395845976588288
5109.0,98.0,45.0,2055.0,749317047558017024
5381.0,74.0,37.0,1895.0,749075273010798592
4512.0,90.0,38.0,1410.0,749064354620928000
2888.0,25.0,33.0,732.0,749036806121881602
10053.0,68.0,50.0,3139.0,748977405889503236
5423.0,54.0,33.0,2065.0,748932637671223296
2589.0,73.0,33.0,880.0,748705597323898880
4422.0,68.0,32.0,1460.0,748699167502000129
3961.0,43.0,50.0,1230.0,748692773788876800
5647.0,61.0,59.0,1817.0,748575535303884801
2053.0,49.0,26.0,611.0,748568946752774144
4867.0,36.0,43.0,1126.0,748346686624440324
7082.0,224.0,68.0,3744.0,748337862848962560
3463.0,22.0,13.0,696.0,748324050481647620
3449.0,19.0,16.0,657.0,748307329658011649
13161.0,477.0,213.0,7135.0,748220828303695873
5396.0,85.0,39.0,1963.0,747963614829678593
6186.0,107.0,56.0,2365.0,747933425676525569
2728.0,25.0,22.0,882.0,747885874273214464
2635.0,31.0,26.0,677.0,747844099428986880
4511.0,56.0,43.0,1062.0,747816857231626240
1275.0,2.0,5.0,144.0,747651430853525504
12001.0,266.0,119.0,5345.0,747648653817413632
2174.0,25.0,21.0,523.0,747600769478692864
3432.0,44.0,31.0,952.0,747594051852075008
5145.0,43.0,29.0,1480.0,747512671126323200
3607.0,35.0,10.0,951.0,747461612269887489
5046.0,100.0,32.0,1753.0,747439450712596480
0.0,0.0,0.0,2643.0,747242308580548608
4902.0,80.0,33.0,1446.0,747219827526344708
3133.0,16.0,14.0,833.0,747204161125646336
8904.0,146.0,67.0,3637.0,747103485104099331
2729.0,11.0,27.0,271.0,746906459439529985
5588.0,62.0,43.0,1953.0,746872823977771008
4958.0,45.0,27.0,1601.0,746818907684614144
4530.0,64.0,32.0,1468.0,746790600704425984
8871.0,191.0,78.0,3566.0,746757706116112384
5646.0,49.0,34.0,1643.0,746726898085036033
4702.0,66.0,50.0,1749.0,746542875601690625
0.0,0.0,0.0,902.0,746521445350707200
4348.0,33.0,23.0,991.0,746507379341139972
5778.0,61.0,36.0,1493.0,746369468511756288
6409.0,78.0,47.0,2008.0,746131877086527488
3330.0,50.0,21.0,743.0,746056683365994496
3684.0,32.0,19.0,967.0,745789745784041472
6518.0,56.0,53.0,2136.0,745712589599014916
6553.0,66.0,53.0,2316.0,745433870967832576
7959.0,63.0,52.0,2209.0,745422732645535745
6618.0,74.0,37.0,2490.0,745314880350101504
7291.0,198.0,67.0,3191.0,745074613265149952
6770.0,84.0,35.0,2058.0,745057283344719872
2751.0,34.0,19.0,570.0,744995568523612160
7318.0,96.0,45.0,2454.0,744971049620602880
5236.0,39.0,34.0,1444.0,744709971296780288
6346.0,60.0,38.0,1940.0,744334592493166593
145050.0,3704.0,1125.0,70856.0,744234799360020481
1535.0,10.0,15.0,327.0,744223424764059648
3906.0,67.0,27.0,1005.0,743980027717509120
3412.0,14.0,12.0,881.0,743895849529389061
0.0,0.0,0.0,1877.0,743835915802583040
4169.0,28.0,20.0,1271.0,743609206067040256
17004.0,325.0,169.0,5975.0,743595368194129920
3287.0,44.0,22.0,865.0,743545585370791937
7421.0,339.0,75.0,3426.0,743510151680958465
3935.0,6.0,21.0,1125.0,743253157753532416
5746.0,7.0,37.0,1745.0,743222593470234624
3562.0,14.0,32.0,1239.0,743210557239623680
6573.0,29.0,43.0,3287.0,742534281772302336
4115.0,14.0,29.0,1798.0,742528092657332225
6766.0,8.0,29.0,3616.0,742465774154047488
9119.0,138.0,86.0,3431.0,742423170473463808
6303.0,50.0,26.0,1781.0,742385895052087300
4010.0,3.0,29.0,1249.0,742161199639494656
4727.0,13.0,87.0,1405.0,742150209887731712
4222.0,9.0,22.0,1388.0,741793263812808706
7561.0,17.0,36.0,2509.0,741743634094141440
3425.0,3.0,26.0,749.0,741438259667034112
8152.0,54.0,51.0,2934.0,741303864243200000
9255.0,80.0,101.0,5035.0,741099773336379392
8881.0,36.0,41.0,2819.0,741067306818797568
5846.0,35.0,82.0,2479.0,740995100998766593
3156.0,0.0,23.0,866.0,740711788199743490
2654.0,4.0,26.0,710.0,740699697422163968
16873.0,129.0,113.0,6233.0,740676976021798912
32634.0,322.0,179.0,12158.0,740373189193256964
2256.0,0.0,7.0,390.0,740365076218183684
3053.0,2.0,25.0,798.0,740359016048689152
6195.0,0.0,28.0,1791.0,740214038584557568
18545.0,89.0,97.0,5393.0,739979191639244800
3766.0,1.0,14.0,988.0,739932936087216128
3536.0,0.0,17.0,792.0,739844404073074688
3502.0,4.0,11.0,1242.0,739623569819336705
5005.0,1.0,29.0,1497.0,739606147276148736
36541.0,99.0,195.0,19308.0,739544079319588864
6612.0,9.0,57.0,2648.0,739485634323156992
107371.0,1107.0,842.0,52976.0,739238157791694849
91.0,0.0,0.0,6.0,738891149612572673
3505.0,0.0,20.0,1049.0,738885046782832640
3054.0,1.0,24.0,724.0,738883359779196928
4716.0,3.0,22.0,1402.0,738537504001953792
3020.0,2.0,19.0,744.0,738402415918125056
3987.0,3.0,29.0,1111.0,738184450748633089
8097.0,48.0,64.0,3048.0,738166403467907072
2294.0,5.0,37.0,587.0,738156290900254721
4843.0,3.0,32.0,1613.0,737826014890496000
9289.0,6.0,55.0,3181.0,737800304142471168
4640.0,1.0,25.0,1205.0,737678689543020544
9476.0,5.0,56.0,4077.0,737445876994609152
3331.0,0.0,10.0,738.0,737322739594330112
13561.0,54.0,110.0,6767.0,737310737551491075
3897.0,0.0,25.0,1547.0,736736130620620800
16383.0,183.0,108.0,6678.0,736392552031657984
3688.0,0.0,17.0,1120.0,736365877722001409
7509.0,5.0,44.0,2552.0,736225175608430592
7272.0,24.0,30.0,2714.0,736010884653420544
3304.0,0.0,34.0,1038.0,735991953473572864
3744.0,2.0,25.0,1018.0,735648611367784448
5682.0,1.0,53.0,2150.0,735635087207878657
12068.0,28.0,78.0,4559.0,735274964362878976
3076.0,1.0,17.0,804.0,735256018284875776
2885.0,2.0,14.0,887.0,735137028879360001
2550.0,0.0,9.0,473.0,734912297295085568
11598.0,37.0,47.0,5773.0,734787690684657664
2328.0,1.0,12.0,491.0,734776360183431168
1378.0,0.0,7.0,356.0,734559631394082816
3311.0,0.0,13.0,718.0,733828123016450049
3393.0,1.0,26.0,932.0,733822306246479872
2885.0,0.0,17.0,856.0,733482008106668032
3876.0,0.0,35.0,1144.0,733460102733135873
49445.0,283.0,236.0,15571.0,733109485275860992
2236.0,0.0,13.0,484.0,732732193018155009
3301.0,2.0,24.0,801.0,732726085725589504
3368.0,0.0,8.0,713.0,732585889486888962
7452.0,20.0,40.0,2292.0,732375214819057664
13729.0,24.0,48.0,4890.0,732005617171337216
3226.0,1.0,31.0,904.0,731285275100512256
3555.0,3.0,26.0,1146.0,731156023742988288
5660.0,5.0,50.0,1796.0,730924654643314689
4484.0,5.0,41.0,1921.0,730573383004487680
3210.0,1.0,31.0,943.0,730427201120833536
3509.0,0.0,17.0,960.0,730211855403241472
4451.0,3.0,73.0,1714.0,730196704625098752
3720.0,0.0,19.0,1020.0,729854734790754305
1607.0,0.0,17.0,339.0,729838605770891264
3667.0,2.0,17.0,1129.0,729823566028484608
5336.0,2.0,19.0,2101.0,729463711119904772
1747.0,0.0,9.0,288.0,729113531270991872
2899.0,1.0,14.0,742.0,728986383096946689
4309.0,2.0,33.0,1549.0,728760639972315136
2555.0,0.0,20.0,619.0,728751179681943552
3066.0,1.0,35.0,952.0,728653952833728512
4511.0,4.0,45.0,1829.0,728409960103686147
3432.0,1.0,31.0,880.0,728387165835677696
3949.0,1.0,22.0,1086.0,728046963732717569
4174.0,1.0,23.0,1516.0,728035342121635841
3800.0,0.0,17.0,993.0,728015554473250816
2737.0,1.0,26.0,577.0,727685679342333952
5407.0,2.0,50.0,1595.0,727644517743104000
4127.0,3.0,23.0,1092.0,727524757080539137
